input/picoctf scores.JPG
238,187,427,185,428,220,238,222
1417,187,1545,185,1545,219,1417,221
1562,186,1660,185,1660,220,1562,221
258,645,326,645,326,663,258,662
235,25,319,24,319,46,236,48
258,811,343,811,343,832,258,831
699,266,761,265,761,283,699,284
258,420,341,422,340,440,258,438
258,478,340,477,340,494,259,495
615,342,678,340,678,354,615,357
1491,88,1582,87,1582,103,1491,105
444,588,502,589,502,607,443,606
528,340,592,339,592,354,528,356
557,699,614,699,614,719,557,719
819,316,889,317,889,331,818,331
1469,753,1562,755,1561,776,1469,774
463,757,519,756,519,773,463,773
461,422,517,423,517,439,460,439
260,588,326,589,326,607,260,606
485,292,536,290,536,306,485,307
1579,478,1640,478,1640,495,1579,494
1475,811,1563,812,1563,832,1475,831
255,754,345,755,345,776,254,774
258,533,326,533,326,550,258,551
1580,700,1640,701,1639,717,1580,716
1301,88,1376,88,1375,104,1301,104
1440,644,1507,646,1507,662,1440,661
1581,589,1641,590,1641,607,1581,606
1439,699,1507,700,1507,718,1439,717
1478,422,1561,422,1561,440,1478,439
594,314,664,316,664,332,593,331
256,698,349,698,349,718,256,717
460,477,517,478,517,495,460,493
463,812,518,813,518,829,463,828
629,532,689,533,689,553,629,552
744,316,810,315,810,330,744,331
1188,266,1232,266,1232,280,1188,280
375,699,428,700,428,718,374,716
1217,89,1266,88,1266,104,1217,104
334,588,406,589,406,608,334,608
1581,812,1641,813,1641,829,1581,829
1325,265,1387,265,1387,281,1325,282
1440,533,1508,533,1508,550,1440,551
479,700,545,699,546,718,479,719
1477,477,1560,478,1560,495,1477,494
644,755,696,755,696,777,644,776
442,645,502,645,502,662,442,661
1581,422,1641,422,1641,439,1582,439
1582,534,1640,533,1640,550,1582,551
326,24,378,23,379,42,326,44
443,533,500,533,500,550,443,550
350,422,422,423,422,441,350,441
1238,317,1305,316,1305,331,1238,332
643,266,692,265,692,280,643,281
1519,533,1561,534,1560,550,1519,550
567,422,632,422,632,440,567,440
333,647,409,646,409,665,333,666
1517,700,1561,700,1560,718,1517,717
613,290,668,289,668,305,613,306
567,478,633,477,633,495,568,496
1517,645,1562,646,1562,662,1517,662
669,291,708,290,709,305,669,306
485,342,523,341,523,355,485,357
353,755,423,756,423,776,352,775
1518,589,1561,590,1561,607,1517,606
571,756,637,756,637,774,571,773
1581,756,1642,757,1641,773,1580,773
561,265,640,264,640,280,561,281
1581,645,1640,646,1640,662,1581,661
1349,316,1387,315,1387,330,1349,331
646,476,704,477,704,497,645,496
550,646,616,645,616,663,550,664
335,533,407,534,407,552,335,552
1440,588,1507,589,1506,607,1440,606
629,588,684,589,684,608,629,607
851,268,880,267,880,279,851,280
1636,24,1693,25,1692,43,1636,42
1559,24,1599,24,1599,41,1559,42
1617,88,1662,88,1662,105,1617,104
1059,264,1095,264,1095,280,1059,280
648,811,705,813,704,831,647,830
551,533,619,534,619,552,551,552
644,420,703,420,703,442,644,442
636,645,686,644,687,664,636,665
575,813,637,813,637,830,574,829
357,814,425,813,425,831,357,832
953,317,985,316,985,330,953,330
784,267,843,266,844,281,784,283
515,316,562,317,562,331,515,330
550,589,616,589,616,607,550,608
350,476,424,477,424,496,350,496
542,292,568,291,568,303,542,304
674,318,706,317,707,330,674,330
1002,265,1029,265,1030,280,1003,281
435,701,459,700,459,716,435,717
895,317,948,316,948,331,895,331
885,267,958,266,958,280,885,281
1019,315,1069,316,1069,331,1019,331
1118,265,1142,265,1142,279,1118,279
1144,316,1199,317,1199,331,1144,331
967,265,999,265,999,280,967,280
513,266,555,265,555,280,513,281
486,315,516,315,516,331,486,331
1082,316,1109,317,1108,331,1081,330
509,647,531,646,532,662,509,662
509,590,530,590,530,606,509,606
1314,316,1344,315,1344,329,1315,330
483,264,512,264,512,281,483,281
530,758,550,758,550,773,530,773
1116,317,1140,317,1140,330,1117,330
1031,265,1054,265,1054,279,1031,280
1463,25,1501,26,1501,42,1462,41
1205,317,1231,318,1231,332,1205,332
1240,265,1267,265,1267,280,1240,279
577,290,608,290,608,305,577,305
525,424,548,423,548,439,525,439
1273,266,1319,265,1319,280,1273,280
1412,88,1455,88,1455,103,1412,104
714,316,740,316,740,330,714,330
564,317,592,317,591,332,564,331
529,813,548,813,548,828,529,828
1146,266,1182,266,1182,280,1145,280
595,341,620,341,620,356,595,355
524,478,549,478,549,494,524,494
509,534,531,534,531,551,509,550
991,317,1012,317,1012,331,992,331
1091,265,1112,264,1112,280,1092,280
