220,183,405,184,405,219,219,217
235,696,330,698,330,717,235,715
1399,184,1525,183,1526,217,1399,218
1376,22,1483,20,1483,40,1377,42
575,313,647,311,647,328,575,329
799,313,871,314,871,328,799,327
1459,477,1542,475,1543,491,1459,493
217,22,299,20,300,41,217,43
1470,85,1563,84,1564,101,1470,102
724,312,791,313,791,328,724,327
1561,476,1620,475,1620,490,1562,492
1544,183,1643,181,1644,217,1544,219
468,288,517,287,517,303,468,303
237,476,322,474,323,491,237,493
236,418,320,419,320,438,236,437
1282,86,1357,85,1357,101,1283,102
1561,642,1620,641,1621,659,1561,660
1561,530,1620,530,1620,547,1561,548
239,531,305,530,306,547,239,548
238,586,307,587,307,603,238,602
239,642,306,643,306,660,239,659
1306,264,1370,262,1370,279,1306,280
316,641,387,640,387,660,316,662
679,264,741,263,741,280,679,281
546,263,619,262,620,278,546,278
1199,86,1247,85,1247,101,1199,102
533,530,599,529,599,547,533,548
1560,418,1619,417,1620,436,1560,437
598,339,659,337,659,352,598,353
306,20,360,20,360,40,306,40
1419,698,1490,699,1490,716,1419,715
353,697,411,699,410,715,352,714
498,312,544,312,544,327,498,328
627,472,686,472,686,494,627,494
425,586,480,586,480,603,425,603
1458,419,1544,420,1544,437,1458,436
1422,642,1487,642,1487,659,1422,660
609,641,668,641,669,661,609,661
460,699,528,700,527,716,459,715
1497,642,1542,641,1543,659,1498,660
1560,696,1620,697,1620,714,1560,714
594,286,648,286,648,303,594,303
422,530,478,530,478,547,423,548
1420,530,1491,529,1491,547,1420,547
1561,586,1620,586,1620,603,1561,602
1496,697,1544,698,1543,715,1496,714
1598,86,1643,85,1644,101,1598,102
1220,314,1288,313,1288,328,1220,329
1169,262,1215,261,1215,277,1169,278
1618,23,1674,22,1674,40,1618,42
876,313,929,311,929,328,877,330
541,696,594,697,594,714,541,714
317,585,390,586,389,605,317,604
868,265,938,263,939,277,868,279
426,641,479,642,478,660,426,659
612,528,669,529,668,550,611,549
1421,586,1487,586,1487,603,1420,602
1124,313,1179,312,1180,327,1124,328
550,476,617,474,617,492,551,493
1499,586,1542,587,1542,603,1499,602
650,288,692,286,693,302,651,304
626,263,673,263,673,278,626,278
767,265,823,264,823,279,767,280
509,338,573,337,573,352,509,353
1328,313,1368,313,1368,328,1328,328
328,418,404,417,404,438,329,438
532,642,603,641,603,659,532,660
315,529,388,528,388,548,315,549
331,474,403,473,403,492,331,492
1040,262,1075,261,1075,277,1040,278
546,417,616,419,616,438,546,437
440,420,497,420,497,436,440,436
441,476,496,476,496,491,441,492
521,288,549,287,550,302,521,303
465,338,503,338,504,352,466,353
1499,529,1542,530,1542,548,1499,547
613,584,670,585,669,605,613,605
1184,314,1213,315,1213,329,1184,329
1128,264,1163,263,1163,278,1128,279
932,314,966,313,966,328,932,329
533,587,601,585,602,603,533,605
624,417,686,418,686,440,624,439
497,263,536,262,537,276,497,277
996,312,1050,312,1050,328,996,328
1221,263,1249,263,1249,277,1221,277
829,264,861,263,862,277,829,278
465,261,493,261,493,277,465,277
1295,312,1325,312,1326,327,1295,328
490,588,513,587,513,602,491,602
1095,313,1121,313,1122,327,1095,328
489,642,513,641,513,657,490,658
465,311,495,312,495,328,465,328
1540,22,1580,23,1580,39,1540,39
506,476,531,476,531,491,506,491
506,420,530,420,531,437,506,437
984,261,1011,261,1011,277,984,278
490,530,511,530,512,547,490,547
1097,262,1124,262,1124,277,1097,277
1393,86,1436,85,1436,101,1393,102
950,262,981,261,981,277,950,278
1257,264,1301,264,1301,278,1257,279
654,313,690,312,691,327,654,327
557,287,589,286,589,303,557,303
1059,312,1091,312,1091,328,1059,328
547,312,574,313,574,329,547,328
1010,262,1034,262,1034,277,1010,277
971,313,994,313,994,327,971,327
693,312,719,312,719,327,693,327
417,698,439,699,438,713,417,713
